dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,label
-3.685738192871213e-05,-3.336813460919075e-05,-6.036447666701861e-05,0.00014336220920085907,3.922017276636325e-05,-1.0890695193666033e-05,-0.00011107504542451352,-1.7059668607544154e-05,-5.7130899222102016e-05,4.263952359906398e-05,-0.00013905411469750106,-6.112468327046372e-06,-3.18075944960583e-05,2.6196059479843825e-05,-4.43447133875452e-05,-8.933731805882417e-06,-8.845230331644416e-05,0.00011597526463447139,-5.896209040656686e-05,-7.608300802530721e-05,1.0
-5.425477138487622e-05,7.278151315404102e-06,-8.545946911908686e-05,-5.597544077318162e-05,4.7086791710171383e-07,4.9967766244662926e-05,0.00014654750702902675,-3.713799378601834e-05,0.00011099868424935266,-2.2993806851445697e-05,-6.653957825619727e-05,-1.1101466952823102e-05,4.6593737351940945e-05,-0.00015314630581997335,-2.766694888123311e-05,1.2126540241297334e-05,2.9390337658696808e-05,3.827683030976914e-05,-8.316256571561098e-05,2.3771590349497274e-05,0.0
-9.15036944206804e-05,5.298464384395629e-05,6.604338705074042e-05,7.131056190701202e-05,-6.186772225191817e-05,0.0001345370546914637,-6.962497718632221e-05,3.894787369063124e-05,2.3724227503407747e-05,-4.86337739857845e-05,-8.070813782978803e-05,7.308753993129358e-05,5.1522612920962274e-05,-4.955687472829595e-05,5.072550266049802e-05,0.00013372741523198783,-1.4470428141066805e-05,2.1904044842813164e-05,-9.712985047372058e-06,8.644456102047116e-07,4.0
-9.0837522293441e-05,5.743368819821626e-05,7.641438423888758e-05,0.00010041669884230942,-4.5955675886943936e-05,0.00016405284986831248,-9.963629418052733e-05,3.37043748004362e-05,2.6213310775347054e-06,-4.616067235474475e-05,-8.246031939052045e-05,3.586469392757863e-05,4.534728577709757e-05,-6.438478158088401e-05,5.4649390222039074e-05,0.0001167111549875699,-9.143095667241141e-06,4.421055200509727e-05,-3.229314461350441e-05,8.553612133255228e-06,4.0
6.593214493477717e-05,-3.873523382935673e-05,-0.00011320552584948018,1.404288923367858e-05,-1.8198665202362463e-05,-1.879940100479871e-06,5.796213008579798e-05,-4.4714983232552186e-05,-5.187367423786782e-05,7.035440648905933e-05,-9.799484541872516e-05,7.688843652431387e-06,-5.721169145544991e-05,-3.642913361545652e-05,-1.3833880075253546e-05,3.88211446988862e-06,-9.436377149540931e-05,1.766621062415652e-05,5.106024400447495e-05,9.288978617405519e-07,9.0
-2.9448237910401076e-06,-3.573581125237979e-05,-5.457405495690182e-05,0.00014852723688818514,4.2632196709746495e-05,1.3967124687042087e-05,-0.00015206837269943208,-1.813853668863885e-05,-6.1017788539174944e-05,3.082774128415622e-05,-0.00012164571671746671,1.5020568753243424e-06,-4.219589754939079e-05,2.316778409294784e-05,-1.6894049622351304e-05,1.4688368537463248e-05,-8.344832167495042e-05,9.806893649511039e-05,-6.987742381170392e-05,-7.099530193954706e-05,1.0
-9.484189649811015e-05,-9.335053618997335e-06,-3.377308166818693e-05,-3.7866502680117264e-06,-6.45242616883479e-05,8.702070772415027e-05,-3.3067131880670786e-05,4.9749422032618895e-05,3.5668905184138566e-05,-9.854449308477342e-05,-0.0001214218937093392,-9.53394192038104e-06,2.0819876226596534e-05,-0.00010028183169197291,6.646672409260646e-05,0.00013920312630943954,-5.022828190703876e-05,5.1339538913453e-06,-2.1126947103766724e-05,-1.8515493138693273e-06,11.0
-3.455483238212764e-05,-6.270289304666221e-05,-5.179183426662348e-05,0.00011939613614231348,4.493300002650358e-05,1.2953833902429324e-05,-0.00014528226165566593,1.7493926861789078e-05,-3.348868995090015e-05,2.678468808881007e-05,-0.00011363066732883453,-4.516222907113843e-05,-8.73875615070574e-06,-5.578884156420827e-06,4.422403435455635e-06,1.4921406545909122e-06,-4.6024000766919926e-05,0.00011708760575857013,-4.3581429054029286e-05,-5.967601464362815e-05,1.0
3.300581738585606e-05,-7.624916906934232e-05,-8.582384907640517e-05,2.0116054656682536e-05,1.4853714674245566e-05,1.8961272871820256e-05,-1.6641544789308682e-05,-9.562940249452367e-06,-2.5172412279061973e-05,5.6862045312300324e-05,-4.714926762972027e-05,-5.593387322733179e-05,-1.2268592399777845e-05,-5.6419925385853276e-05,4.760239244205877e-05,2.7679499908117577e-05,-1.5643934602849185e-05,5.962799332337454e-05,7.374745109700598e-06,-1.7959853721549734e-05,2.0
9.45886131376028e-06,-1.6080648492788896e-05,-5.1151320803910494e-05,4.583972622640431e-05,6.58043718431145e-05,0.00016453603166155517,-8.4084109403193e-05,-1.569458981975913e-05,-9.57188312895596e-05,2.531305653974414e-08,-2.0454688637983054e-05,2.534488885430619e-07,2.3685461201239377e-05,-5.508088361239061e-05,5.765479363617487e-05,0.0001118532964028418,-2.403938924544491e-05,3.012218076037243e-05,-5.0336893764324486e-05,4.903881563222967e-05,5.0
1.38147734105587e-05,-3.018456482095644e-06,-5.68168907193467e-05,4.4869681005366147e-05,6.162317731650546e-05,0.00017290386313106865,-7.752670353511348e-05,-2.2942558643990196e-05,-9.18030709726736e-05,-3.927485522581264e-06,-1.7858139472082257e-05,6.488289727712981e-06,2.3499613234889694e-05,-6.144336657598615e-05,4.7834480938035995e-05,0.00011079476098529994,-2.622982174216304e-05,2.924239743151702e-05,-5.393119135987945e-05,4.841433110414073e-05,5.0
1.1173549864906818e-05,-1.6324909665854648e-05,-5.298639734974131e-05,4.09714448323939e-05,6.44581887172535e-05,0.0001598694798303768,-8.342742512468249e-05,-1.568320658407174e-05,-9.4450922915712e-05,9.058952855411917e-06,-1.6675290680723265e-05,-1.6427834452770185e-06,2.3350381525233388e-05,-5.043159399065189e-05,5.7073310017585754e-05,0.00010773118992801756,-2.433557529002428e-05,2.9574908694485202e-05,-5.14094608661253e-05,4.820787944481708e-05,5.0
1.4714438293594867e-05,-8.142258593579754e-06,-5.8382112911203876e-05,4.9642269004834816e-05,6.049474541214295e-05,0.00016135683108586818,-8.57016711961478e-05,-2.0863250028924085e-05,-9.232878073817119e-05,6.601265340577811e-06,-1.6668724128976464e-05,-1.1257375263085123e-06,1.9947068722103722e-05,-5.4017757065594196e-05,5.315668022376485e-05,0.00011125969467684627,-2.7806192520074546e-05,2.471642437740229e-05,-4.953052120981738e-05,5.123086157254875e-05,5.0
1.436593447579071e-05,-1.4276283764047548e-05,-5.581920049735345e-05,4.223385258228518e-05,5.85690067964606e-05,0.00015991153486538678,-7.996547356015071e-05,-2.6603956939652562e-05,-9.508532821200788e-05,1.553598849568516e-06,-2.14534520637244e-05,1.751277522998862e-07,2.210141610703431e-05,-5.341500218492001e-05,5.4312244174070656e-05,0.00011335637827869505,-2.655047683219891e-05,2.971760113723576e-05,-4.9604328523855656e-05,5.181623782846145e-05,5.0
1.684479502728209e-05,-1.3096774637233466e-05,-5.247829176369123e-05,4.91851860715542e-05,6.544312054757029e-05,0.0001643877476453781,-8.172322122845799e-05,-2.0155055608483963e-05,-9.450320794712752e-05,3.756140358746052e-06,-1.5646841347916052e-05,4.78511037727003e-06,2.5129425921477377e-05,-5.491658885148354e-05,5.2100491302553564e-05,0.00011183792958036065,-2.6686288038035855e-05,2.6921330572804436e-05,-5.330183921614662e-05,4.613909186446108e-05,5.0
1.5500772860832512e-05,-7.123278919607401e-06,-5.572926238528453e-05,4.93158950121142e-05,6.260063673835248e-05,0.00016355811385437846,-8.845669799484313e-05,-2.6095211069332436e-05,-9.257207420887426e-05,-2.6448105927556753e-08,-2.0523359125945717e-05,1.527452241134597e-06,1.537915704830084e-05,-5.270974725135602e-05,5.282292113406584e-05,0.00011881009413627908,-2.9909020668128505e-05,2.9178532713558525e-05,-4.670229463954456e-05,4.593358971760608e-05,5.0
1.975321356439963e-05,-5.92475407756865e-06,-4.9034682888304815e-05,5.206850983086042e-05,6.609358388232067e-05,0.00015893181262072176,-8.560544665670022e-05,-2.2158965293783695e-05,-8.649433584650978e-05,-2.195884007960558e-06,-9.223960660165176e-06,-2.5597169042157475e-06,1.7902071704156697e-05,-5.634309854940511e-05,4.3479769374243915e-05,0.00011331294081173837,-1.8116275896318257e-05,3.307915903860703e-05,-5.368357597035356e-05,4.924890890833922e-05,5.0
1.5208031982183456e-05,-1.2525451893452555e-05,-5.358528869692236e-05,4.8077432438731194e-05,6.07284891884774e-05,0.00016407560906372964,-8.803041419014335e-05,-1.9097657059319317e-05,-9.538224549032748e-05,-1.8819773686118424e-06,-2.066215529339388e-05,6.967341960262274e-06,2.260715700685978e-05,-5.6249289627885446e-05,5.3092131565790623e-05,0.00011712270497810096,-2.9369637559284456e-05,3.1464889616472647e-05,-4.7324814659077674e-05,5.293474532663822e-05,5.0
1.283864548895508e-05,-1.0217925591859967e-05,-5.185725967749022e-05,3.9615148125449196e-05,5.8166860981145874e-05,0.00016664624854456633,-7.790386734995991e-05,-2.2904805518919602e-05,-9.768077870830894e-05,-8.638024155516177e-06,-1.1812175216618925e-05,3.965999439969892e-06,2.2548685592482798e-05,-6.58227363601327e-05,4.6159213525243104e-05,0.00011350159911671653,-2.3464932382921688e-05,2.806103293551132e-05,-4.6562716306652874e-05,5.387121200328693e-05,5.0
-9.268842404708266e-05,9.095467248698696e-06,-1.1669744708342478e-05,3.389877383597195e-05,-5.6148241128539667e-05,0.000122318699141033,-6.238967762328684e-05,3.8133417547214776e-05,3.073728294111788e-08,-9.46985965128988e-05,-0.00012574519496411085,4.3390755308791995e-06,3.0352111934917048e-05,-9.332319314125925e-05,7.223134161904454e-05,0.00016738992417231202,-6.330411997623742e-05,1.4184242900228128e-05,-3.802166611421853e-05,-7.665646990062669e-06,11.0
1.6321660950779915e-05,-1.1524854926392436e-05,-5.661349496222101e-05,4.467640974326059e-05,6.358836981235072e-05,0.00016371764650102705,-7.868169632274657e-05,-1.8650924175744876e-05,-9.566523658577353e-05,-1.565775164635852e-06,-1.790420719771646e-05,-9.360178410133813e-07,2.3898721337900497e-05,-5.579966455115937e-05,4.7781719331396744e-05,0.00011173220264026895,-2.6823134248843417e-05,2.875764766940847e-05,-4.910950883640908e-05,4.9045338528230786e-05,5.0
1.4584635209757835e-05,-1.3373690308071673e-05,-5.835072079207748e-05,4.7818357415962964e-05,6.271454185480252e-05,0.00016361562302336097,-7.608979649376124e-05,-1.87842106242897e-05,-0.00010098796337842941,8.940096449805424e-06,-1.4638120774179697e-05,1.3568710528488737e-05,2.2917585738468915e-05,-5.561580110224895e-05,4.709257700596936e-05,0.00011379674106137827,-2.764896271401085e-05,2.812226739479229e-05,-4.103800529264845e-05,4.6443365135928616e-05,5.0
1.3798053259961307e-05,-1.3460103218676522e-05,-5.413281905930489e-05,4.8671896365704015e-05,6.630306597799063e-05,0.00016911543207243085,-8.414220064878464e-05,-1.8188628018833697e-05,-9.806449088500813e-05,1.2854798114858568e-06,-1.884503581095487e-05,-5.3267358453013e-06,2.8431988539523445e-05,-5.7097364333458245e-05,5.171741941012442e-05,0.00011401688971091062,-2.4717641281313263e-05,2.716209928621538e-05,-5.611841334030032e-05,5.1658622396644205e-05,5.0
1.6975835023913532e-05,-1.559953307150863e-05,-5.8354733482701704e-05,5.074575892649591e-05,6.838652188889682e-05,0.00016040418995544314,-8.61051375977695e-05,-2.823914292093832e-05,-9.776856313692406e-05,-5.233625415712595e-06,-2.3966000298969448e-05,-3.464900146354921e-06,1.604904537089169e-05,-5.678283196175471e-05,5.845785199198872e-05,0.00011225560592720285,-2.7974807380815037e-05,2.9992646886967123e-05,-4.9931517423829064e-05,4.751340748043731e-05,5.0
1.929941208800301e-05,-4.309131327318028e-06,-4.547533535514958e-05,4.111518137506209e-05,6.354959623422474e-05,0.00016295473324134946,-7.647022721357644e-05,-2.763151678664144e-05,-8.800256910035387e-05,5.680849426425993e-07,-1.2376298400340602e-05,1.8786449800245464e-06,9.395884262630716e-06,-5.1638056902447715e-05,4.922816879115999e-05,0.0001117325882660225,-2.8978267437196337e-05,3.634657332440838e-05,-4.458424518816173e-05,5.1019873353652656e-05,5.0
1.2870274076703936e-05,-7.4323870649095625e-06,-5.481375046656467e-05,4.448795516509563e-05,6.000253779347986e-05,0.0001640627160668373,-8.085050649242476e-05,-2.2448533854912966e-05,-9.391584171680734e-05,3.620847564889118e-06,-1.6260953998425975e-05,4.524148607742973e-06,1.7095999282901175e-05,-4.5675802539335564e-05,4.723672827822156e-05,0.00011103802535217255,-2.7975751436315477e-05,3.107588054263033e-05,-4.917244950775057e-05,5.34878417965956e-05,5.0
2.0284111087676138e-05,-7.069411367410794e-06,-5.2966162911616266e-05,3.946209471905604e-05,5.7259629102190956e-05,0.00016155943740159273,-8.10390047263354e-05,-2.111106732627377e-05,-8.91746676643379e-05,2.0265761122573167e-06,-1.9598021026467904e-05,1.547903593746014e-06,2.084737025143113e-05,-5.752510696765967e-05,4.217330933897756e-05,0.00011753287981264293,-2.7002741262549534e-05,2.2760814317734912e-05,-4.788149453816004e-05,5.367674020817503e-05,5.0
1.3100463547743857e-05,-1.574451380292885e-05,-5.924373908783309e-05,4.886787064606324e-05,6.534866406582296e-05,0.0001546784769743681,-8.852663449943066e-05,-2.071231028821785e-05,-9.281853272113949e-05,1.2457043339964002e-05,-2.0046205463586375e-05,8.990446076495573e-07,1.7593738448340446e-05,-4.534394611255266e-05,5.3652984206564724e-05,0.00010811786341946572,-2.5596467821742408e-05,3.286890569142997e-05,-4.347300637164153e-05,4.421894846018404e-05,5.0
1.143010740634054e-05,-8.6648651631549e-06,-5.519053229363635e-05,4.108232678845525e-05,6.114282587077469e-05,0.00016562710516154766,-7.594788621645421e-05,-2.0615963876480237e-05,-9.374530054628849e-05,-1.0535670298850164e-05,-1.6594985936535522e-05,1.8504747458791826e-06,2.6916044589597732e-05,-6.09325579716824e-05,5.269866232993081e-05,0.0001129964948631823,-2.173255052184686e-05,2.7215282898396254e-05,-6.375447992468253e-05,4.729205465991981e-05,5.0
6.722912075929344e-06,-7.615661161253229e-06,-5.1284539949847385e-05,4.788038131664507e-05,6.627164839301258e-05,0.0001709002535790205,-8.672637341078371e-05,-2.0392093574628234e-05,-9.202387445839122e-05,4.805569915333763e-06,-1.5626785170752555e-05,-1.1231556982238544e-06,2.7054737074649893e-05,-6.108514207880944e-05,4.885473026661202e-05,0.00011759277549572289,-2.8991891667828895e-05,2.732249049586244e-05,-5.6369877711404115e-05,5.678953311871737e-05,5.0
1.751547824824229e-05,-1.5761779650347307e-05,-5.781428262707777e-05,4.754262772621587e-05,6.197692709974945e-05,0.00015586480731144547,-8.136693213600665e-05,-2.2047906895750202e-05,-9.250633593183011e-05,1.0484131053090096e-05,-1.7172274965560064e-05,1.3083581507089548e-06,1.4735590411874e-05,-4.4694068492390215e-05,5.137767220730893e-05,0.00011569171329028904,-2.6635247195372358e-05,2.643614061526023e-05,-4.163857374805957e-05,4.988163345842622e-05,5.0
1.3687058526556939e-05,-9.078179573407397e-06,-5.627495193039067e-05,5.1461182010825723e-05,6.299233791651204e-05,0.00017003856191877276,-8.131635695463046e-05,-1.9013663404621184e-05,-9.265524568036199e-05,-4.871468263445422e-06,-1.823882121243514e-05,5.640087692881934e-06,2.3673965188208967e-05,-6.267726712394506e-05,5.939888797001913e-05,0.00011503262794576585,-2.5390649170731194e-05,2.8314600058365613e-05,-4.9760456022340804e-05,5.089557816972956e-05,5.0
9.488547220826149e-06,-6.436996045522392e-06,-5.694470746675506e-05,4.662607534555718e-05,5.476346268551424e-05,0.00016170293383765966,-8.85195768205449e-05,-2.6822421204997227e-05,-9.663656237535179e-05,-4.9689078878145665e-06,-1.916774272103794e-05,8.049921234487556e-06,2.265440343762748e-05,-5.889275053050369e-05,5.353489541448653e-05,0.00011042652477044612,-2.801739174174145e-05,2.9893981263739988e-05,-4.915432873531245e-05,4.992759204469621e-05,5.0
1.6208738088607788e-05,-1.2207678082631901e-05,-5.996523759677075e-05,4.843853457714431e-05,6.576984014827758e-05,0.00016355668776668608,-7.98215187387541e-05,-2.3532542400062084e-05,-9.226871043210849e-05,-2.9723050829488784e-06,-2.1199237380642444e-05,4.0285754039359745e-06,1.5719493603683077e-05,-4.8927904572337866e-05,5.141040310263634e-05,0.00011490430915728211,-2.9451515729306266e-05,2.9540515242842957e-05,-5.1231916586402804e-05,4.784382690559141e-05,5.0
1.102886744774878e-05,-9.502808097749949e-06,-5.8226178225595504e-05,4.524898395175114e-05,6.0145470342831686e-05,0.00016928020340856165,-8.239930320996791e-05,-1.8553089830675162e-05,-9.57141601247713e-05,2.5435438146814704e-06,-2.2547006665263325e-05,1.7821389519667719e-07,2.0712399418698624e-05,-5.629113002214581e-05,5.909688115934841e-05,0.00011600562720559537,-2.5759905838640407e-05,2.874398705898784e-05,-5.1427632570266724e-05,5.486092413775623e-05,5.0
1.4149358321446925e-05,-8.135029929690063e-06,-5.514055737876333e-05,4.5335393224377185e-05,5.986966425552964e-05,0.00016364820476155728,-7.777316204737872e-05,-2.202533869422041e-05,-9.322146797785535e-05,2.0080915419384837e-07,-8.895342034520581e-06,7.8375142038567e-06,1.9909082766389474e-05,-5.71015989407897e-05,5.573541056946851e-05,0.00010934255260508507,-2.9164697480155155e-05,2.4931476218625903e-05,-4.417677700985223e-05,5.767292168457061e-05,5.0
1.2315926142036915e-05,-8.963696018327028e-06,-5.5319396778941154e-05,4.437768075149506e-05,6.41488513792865e-05,0.00016586363199166954,-9.020710422191769e-05,-2.0876870621577837e-05,-9.71028784988448e-05,1.054904714692384e-06,-1.984962000278756e-05,-1.5206665011646692e-06,2.962976213893853e-05,-6.293345359154046e-05,5.4617979913018644e-05,0.00011109420302091166,-2.7148011213284917e-05,3.189109338563867e-05,-5.669456731993705e-05,5.445229908218607e-05,5.0
9.584429790265858e-06,-1.553023321321234e-05,-4.942342275171541e-05,4.387041917652823e-05,6.639069761149585e-05,0.00016559248615521938,-8.77019192557782e-05,-1.3826194845023565e-05,-9.291339665651321e-05,-3.4448530641384423e-06,-1.3925877283327281e-05,4.3160607674508356e-06,2.9651428121724166e-05,-6.18665071669966e-05,5.455570135382004e-05,0.00011558020196389407,-2.35288571275305e-05,2.729273182922043e-05,-5.610582957160659e-05,5.332283035386354e-05,5.0
1.538256765343249e-05,-1.7549053154652938e-05,-6.071879033697769e-05,4.308947245590389e-05,6.687516724923626e-05,0.00016212974151130766,-8.714565046830103e-05,-2.257627056678757e-05,-9.61970363277942e-05,4.142926627537236e-06,-2.4450026103295386e-05,-6.298297648754669e-06,1.900693132483866e-05,-5.0098875362891704e-05,6.036519698682241e-05,0.00011326798994559795,-2.61621898971498e-05,2.8812894015572965e-05,-4.9512815166963264e-05,4.5657401642529294e-05,5.0
1.7234007827937603e-05,-1.7660033336142078e-05,-6.110321555752307e-05,4.392024129629135e-05,5.1051210903096944e-05,0.00015474852989427745,-7.556860509794205e-05,-2.2926476958673447e-05,-9.467435302212834e-05,8.714941941434518e-06,-2.1728243154939264e-05,3.3549479212524602e-06,8.542241630493663e-06,-5.004421473131515e-05,4.693861774285324e-05,9.927438804879785e-05,-2.9028000426478684e-05,2.0558640244416893e-05,-4.6924211346777156e-05,5.254346979199909e-05,5.0
